ISO	Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2010	2011	2012	2013	2014	2015	2016	2017	Estimates Start After	,,
,,
ATG	Antigua and Barbuda	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-8.528	-5.478	1.015	1.495	3.201	3.430	3.513	3.514	2010	
,,
ARG	Argentina	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	9.161	8.870	2.585	3.059	3.829	3.984	4.033	4.035	2010	
,,
BHS	The Bahamas	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.179	1.629	2.500	2.700	2.328	2.500	2.700	2.500	2011	
,,
BRB	Barbados	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.235	0.562	0.700	1.000	1.500	2.000	2.200	2.500	2011	
,,
BLZ	Belize	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.740	1.958	2.286	2.500	2.500	2.500	2.500	2.500	2011	
,,
BOL	Bolivia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.127	5.174	5.000	5.000	5.000	5.000	5.000	5.000	2009	
,,
BRA	Brazil	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	7.534	2.733	1.474	3.952	4.197	4.203	4.109	4.138	2011	
,,
CHL	Chile	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.109	5.924	4.958	4.447	4.600	4.600	4.600	4.600	2011	
,,
COL	Colombia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.001	5.914	4.250	4.413	4.449	4.503	4.489	4.495	2009	
,,
CRI	Costa Rica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.680	4.164	4.800	4.300	4.400	4.500	4.500	4.500	2010	
,,
DMA	Dominica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.211	0.989	0.447	1.254	1.468	1.666	1.841	2.020	2011	
,,
DOM	Dominican Republic	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	7.751	4.483	4.044	4.500	5.000	5.000	5.000	5.000	2011	
,,
ECU	Ecuador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.582	7.780	4.048	4.122	3.795	3.572	3.467	3.416	2011	
,,
SLV	El Salvador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.426	1.400	1.500	2.000	2.000	2.500	3.000	3.000	2011	
,,
GRD	Grenada	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.268	0.377	0.530	0.479	1.504	2.007	2.528	2.528	2011	
,,
GTM	Guatemala	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.910	3.868	3.100	3.200	3.300	3.400	3.500	3.500	2011	
,,
GUY	Guyana	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.371	5.437	3.664	5.497	6.036	5.744	3.701	3.349	2011	
,,
HTI	Haiti	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-5.416	5.590	4.500	6.500	6.300	6.000	5.600	5.300	2011	
,,
HND	Honduras	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.774	3.622	3.833	3.556	3.252	4.000	4.000	4.000	2011	
,,
JAM	Jamaica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.510	1.273	0.888	1.048	1.175	1.275	1.300	1.450	2011	
,,
MEX	Mexico	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.558	3.940	3.775	3.454	3.488	3.299	3.283	3.281	2011	
,,
NIC	Nicaragua	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.480	4.654	3.700	4.000	4.000	4.000	4.000	4.000	2010	
,,
PAN	Panama	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	7.593	10.579	8.480	7.458	6.755	6.320	6.060	5.974	2011	
,,
PRY	Paraguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	13.093	4.341	-1.500	11.000	4.600	4.700	4.700	4.700	2011	
,,
PER	Peru	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	8.794	6.912	6.048	5.799	6.047	6.006	6.001	6.016	2011	
,,
KNA	St. Kitts and Nevis	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.691	-2.003	0.009	1.844	3.210	3.842	4.179	4.182	2011	
,,
LCA	St. Lucia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.402	1.277	0.723	1.250	1.700	2.050	2.300	2.300	2011	
,,
VCT	St. Vincent and the Grenadines	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.835	0.036	1.233	1.500	2.500	3.500	3.500	3.000	2011	
,,
SUR	Suriname	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.101	4.154	3.995	4.481	4.487	5.008	5.020	5.043	2010	
,,
TTO	Trinidad and Tobago	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.024	-1.478	0.739	2.208	2.834	2.927	2.938	2.969	2010	
,,
URY	Uruguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	8.895	5.700	3.500	4.000	4.001	4.000	4.000	4.000	2010	
,,
VEN	Venezuela	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.489	4.176	5.749	3.258	3.384	2.907	2.849	2.501	2010	
,,
,,
,,
International Monetary Fund, World Economic Outlook Database, October 2012
