ISO	Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2019	2020	2021	2022	2023	2024	2025	2026	Estimates Start After	,,
,,
ATG	Antigua and Barbuda	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.747	-20.031	0.965	7.019	5.583	4.396	3.352	2.697	2019	
,,
ARG	Argentina	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.088	-9.905	7.500	2.465	2.000	1.799	1.751	1.836	2020	
,,
ABW	Aruba	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.100	-22.320	12.781	7.484	6.200	2.514	1.558	1.400	2020	
,,
BHS	The Bahamas	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.703	-14.515	2.000	7.996	3.997	3.448	1.798	1.497	2019	
,,
BRB	Barbados	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.287	-18.000	3.300	8.500	4.800	2.800	1.840	1.840	2019	
,,
BLZ	Belize	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.761	-14.038	8.500	5.400	2.800	2.000	2.000	2.000	2020	
,,
BOL	Bolivia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.217	-8.829	4.950	4.000	3.700	3.600	3.500	3.400	2020	
,,
BRA	Brazil	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.411	-4.059	5.229	1.522	2.014	2.102	2.117	2.129	2020	
,,
CHL	Chile	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.015	-5.845	10.999	2.471	1.878	1.990	2.273	2.490	2020	
,,
COL	Colombia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.281	-6.796	7.608	3.834	3.256	3.410	3.445	3.500	2020	
,,
CRI	Costa Rica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.256	-4.064	3.900	3.499	3.100	3.100	3.200	3.300	2020	
,,
DMA	Dominica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	7.488	-10.983	3.365	7.899	5.873	4.786	4.244	2.538	2018	
,,
DOM	Dominican Republic	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.052	-6.720	9.521	5.502	5.027	4.986	4.974	4.950	2020	
,,
ECU	Ecuador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.012	-7.750	2.796	3.506	2.526	2.595	2.752	2.753	2020	
,,
SLV	El Salvador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.635	-7.944	9.025	3.540	2.340	2.245	2.045	1.800	2020	
,,
GRD	Grenada	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.677	-13.058	2.679	6.169	5.771	4.632	3.055	2.784	2019	
,,
GTM	Guatemala	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.867	-1.519	5.500	4.501	3.750	3.500	3.500	3.500	2020	
,,
GUY	Guyana	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.353	43.480	20.409	48.709	32.081	3.574	3.747	3.741	2020	
,,
HTI	Haiti	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.685	-3.343	-0.700	1.300	1.300	1.300	1.400	1.400	2020	
,,
HND	Honduras	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.653	-8.965	4.900	4.350	3.540	3.640	3.740	3.940	2019	
,,
JAM	Jamaica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.970	-10.049	4.576	2.686	2.404	2.054	1.806	1.618	2020	
,,
MEX	Mexico	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.177	-8.309	6.247	4.001	2.204	1.999	1.998	2.000	2020	
,,
NIC	Nicaragua	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.674	-1.977	5.000	3.500	2.200	2.400	2.600	2.750	2020	
,,
PAN	Panama	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.040	-17.949	11.951	5.000	5.000	5.000	5.000	5.000	2020	
,,
PRY	Paraguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.402	-0.566	4.500	3.800	4.000	3.500	3.500	3.500	2019	
,,
PER	Peru	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.150	-11.004	10.038	4.562	4.513	3.254	3.201	3.167	2020	
,,
KNA	St. Kitts and Nevis	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.804	-14.410	-1.025	10.003	5.101	2.775	2.652	2.700	2019	
,,
LCA	St. Lucia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.064	-20.374	3.475	13.140	8.840	3.982	1.762	1.466	2020	
,,
VCT	St. Vincent and the Grenadines	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.534	-3.253	-6.072	8.330	6.096	4.250	3.306	2.700	2019	
,,
SUR	Suriname	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.098	-15.906	0.684	1.528	2.048	1.662	1.284	1.000	2020	
,,
TTO	Trinidad and Tobago	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.246	-7.854	-1.015	5.419	2.070	1.572	1.563	1.576	2019	
,,
URY	Uruguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.350	-5.859	3.100	3.200	2.700	2.500	2.193	2.200	2020	
,,
VEN	Venezuela	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-35.000	-30.000	-5.000	-3.000	n/a	n/a	n/a	n/a	2018	
,,
,,
,,
International Monetary Fund, World Economic Outlook Database, October 2021
