ISO	Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2012	2013	2014	2015	2016	2017	2018	2019	Estimates Start After	,,
,,
ATG	Antigua and Barbuda	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.609	1.817	1.855	1.729	2.000	2.000	2.000	2.000	2013	
,,
ARG	Argentina	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.946	2.938	-1.700	-1.500	--	--	--	--	2013	
,,
BHS	The Bahamas	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.033	0.667	1.200	2.100	2.000	1.700	1.700	1.500	2013	
,,
BRB	Barbados	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.009	-0.300	-0.554	0.548	1.509	1.712	2.020	2.249	2012	
,,
BLZ	Belize	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.011	0.706	2.000	2.500	2.500	2.500	2.500	2.500	2013	
,,
BOL	Bolivia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.176	6.775	5.200	5.000	5.000	5.000	5.000	5.000	2012	
,,
BRA	Brazil	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.032	2.492	0.302	1.388	2.229	2.689	2.920	3.050	2013	
,,
CHL	Chile	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.450	4.167	1.997	3.338	4.000	4.250	4.250	4.250	2013	
,,
COL	Colombia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.049	4.678	4.811	4.529	4.523	4.525	4.498	4.500	2013	
,,
CRI	Costa Rica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.134	3.497	3.600	3.600	4.200	4.500	4.400	4.300	2013	
,,
DMA	Dominica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.142	0.784	1.433	1.239	1.232	1.410	1.600	1.804	2013	
,,
DOM	Dominican Republic	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.658	4.584	5.300	4.200	4.000	4.000	4.000	4.000	2013	
,,
ECU	Ecuador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.136	4.484	3.999	4.002	4.004	5.987	4.521	4.508	2013	
,,
SLV	El Salvador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.881	1.676	1.700	1.800	1.800	2.000	2.000	2.000	2013	
,,
GRD	Grenada	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.825	1.496	1.110	1.200	1.700	2.000	2.400	2.500	2013	
,,
GTM	Guatemala	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.970	3.691	3.400	3.700	3.600	3.500	3.500	3.500	2013	
,,
GUY	Guyana	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.816	5.222	3.319	3.827	4.848	4.306	4.227	3.225	2012	
,,
HTI	Haiti	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.885	4.297	3.750	3.700	3.990	3.986	3.986	3.987	2013	
,,
HND	Honduras	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.863	2.564	3.000	3.100	3.200	3.000	3.000	3.000	2013	
,,
JAM	Jamaica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.467	0.198	1.050	1.775	2.225	2.450	2.650	2.700	2013	
,,
MEX	Mexico	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.983	1.070	2.393	3.533	3.773	3.774	3.799	3.827	2013	
,,
NIC	Nicaragua	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.953	4.606	4.000	4.000	4.000	4.000	4.000	4.000	2013	
,,
PAN	Panama	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	10.795	8.374	6.607	6.440	6.691	6.299	5.932	5.797	2012	
,,
PRY	Paraguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.239	13.552	4.000	4.500	4.500	4.500	4.500	4.500	2013	
,,
PER	Peru	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.951	5.785	3.603	5.115	5.474	5.511	5.521	5.470	2013	
,,
KNA	St. Kitts and Nevis	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.861	3.813	3.537	3.156	3.238	3.114	3.062	3.068	2013	
,,
LCA	St. Lucia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.285	-2.262	-1.108	1.394	1.440	1.840	2.040	2.240	2013	
,,
VCT	St. Vincent and the Grenadines	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.524	2.263	1.656	2.574	3.046	3.078	3.078	3.078	2013	
,,
SUR	Suriname	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.795	4.100	3.256	3.779	4.225	4.573	4.965	4.426	2011	
,,
TTO	Trinidad and Tobago	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.245	1.616	2.338	2.093	1.856	1.804	1.807	1.740	2012	
,,
URY	Uruguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.676	4.397	2.800	2.800	3.000	3.258	3.500	3.500	2012	
,,
VEN	Venezuela	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.626	1.343	-3.000	-1.000	0.010	0.500	1.000	1.000	2013	
,,
,,
,,
International Monetary Fund, World Economic Outlook Database, October 2014
