ISO	Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2013	2014	2015	2016	2017	2018	2019	2020	Estimates Start After	,,
,,
ATG	Antigua and Barbuda	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.537	4.206	2.150	2.130	2.400	2.700	2.700	2.700	2014	
,,
ARG	Argentina	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.885	0.465	0.411	-0.745	0.004	0.144	0.210	0.235	2014	
,,
BHS	The Bahamas	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.022	1.023	1.220	2.248	2.732	1.694	1.684	1.545	2014	
,,
BRB	Barbados	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.036	0.207	1.004	1.092	1.177	1.218	1.502	1.997	2013	
,,
BLZ	Belize	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.526	3.573	2.212	3.169	3.016	2.574	2.474	2.389	2013	
,,
BOL	Bolivia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.796	5.461	4.100	3.500	3.500	3.500	3.500	3.500	2014	
,,
BRA	Brazil	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.744	0.145	-3.026	-1.044	2.258	2.363	2.453	2.527	2014	
,,
CHL	Chile	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.310	1.851	2.269	2.503	2.900	3.100	3.300	3.500	2014	
,,
COL	Colombia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.936	4.553	2.498	2.772	3.213	3.574	3.906	4.083	2014	
,,
CRI	Costa Rica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.437	3.502	3.000	4.000	4.600	4.940	4.700	4.300	2014	
,,
DMA	Dominica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.594	3.881	2.800	3.262	1.799	1.909	1.851	1.852	2014	
,,
DOM	Dominican Republic	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.778	7.341	5.500	4.500	4.000	4.000	4.000	4.000	2014	
,,
ECU	Ecuador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.642	3.802	-0.615	0.058	0.606	1.242	1.503	1.839	2014	
,,
SLV	El Salvador	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.847	1.952	2.300	2.500	2.600	2.300	2.000	2.000	2014	
,,
GRD	Grenada	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.336	5.701	3.429	2.429	2.398	2.498	2.498	2.498	2014	
,,
GTM	Guatemala	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.698	4.242	3.800	3.700	3.600	3.500	3.500	3.500	2014	
,,
GUY	Guyana	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.222	3.828	3.245	4.934	4.073	3.989	3.175	3.184	2012	
,,
HTI	Haiti	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.248	2.750	2.500	3.249	3.751	3.748	3.751	3.501	2015	
,,
HND	Honduras	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.792	3.085	3.500	3.600	3.700	3.800	4.000	4.000	2013	
,,
JAM	Jamaica	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.195	0.366	1.092	2.075	2.450	2.650	2.700	2.700	2014	
,,
MEX	Mexico	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.387	2.141	2.312	2.803	3.128	3.223	3.308	3.335	2014	
,,
NIC	Nicaragua	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.511	4.703	4.000	4.250	4.000	4.000	4.000	4.000	2014	
,,
PAN	Panama	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	8.374	6.193	6.006	6.302	6.604	7.004	6.296	5.995	2014	
,,
PRY	Paraguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	14.225	4.350	3.016	3.834	4.106	4.152	4.057	4.060	2014	
,,
PER	Peru	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.771	2.350	2.400	3.296	5.543	5.200	4.314	4.007	2014	
,,
KNA	St. Kitts and Nevis	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.202	6.065	5.009	3.485	2.502	2.517	2.525	2.532	2013	
,,
LCA	St. Lucia	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	0.139	0.456	1.751	1.440	1.840	2.040	2.240	2.200	2014	
,,
VCT	St. Vincent and the Grenadines	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.313	-0.244	2.144	2.473	2.841	3.011	3.025	3.040	2014	
,,
SUR	Suriname	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	2.841	1.838	1.500	0.481	5.763	5.015	3.983	3.000	2011	
,,
TTO	Trinidad and Tobago	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.740	0.816	1.006	1.379	1.502	1.582	1.658	1.749	2012	
,,
URY	Uruguay	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.100	3.498	2.502	2.200	2.801	3.003	3.099	3.112	2014	
,,
VEN	Venezuela	Gross domestic product, constant prices	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.343	-4.000	-10.000	-6.000	-4.500	-3.000	-1.000	--	2013	
,,
,,
,,
International Monetary Fund, World Economic Outlook Database, October 2015
